ANO,DS_CURSO,DS_INDUSTRIAL,CD_UF,VL_MATRICULAS,VL_CONCLUINTES,DS_SEXO
2017,História e arqueologia,Não,43,455.0,43.0,Feminino
2016,Enfermagem,Não,22,5738.0,1025.0,Feminino
2014,Física,Não,41,104.0,9.0,Feminino
2015,Física,Não,14,17.0,1.0,Feminino
2017,Física,Não,51,48.0,5.0,Feminino
2017,Física,Não,14,14.0,2.0,Feminino
2019,Física,Não,42,58.0,2.0,Feminino
2019,Assistência a idosos e a deficientes,Não,16,9.0,0.0,Feminino
2015,Serviço social,Não,29,18150.0,3766.0,Feminino
2020,Turismo e hotelaria,Não,29,418.0,36.0,Feminino
2011,Ciências da terra,Sim,22,36.0,2.0,Feminino
2018,Formação de professores em áreas específicas (exceto Letras),Não,13,9738.0,1354.0,Feminino
2019,Formação de professores em áreas específicas (exceto Letras),Não,22,11016.0,1593.0,Feminino
2018,"Promoção, prevenção, terapia e reabilitação",Não,14,744.0,25.0,Feminino
2020,"Promoção, prevenção, terapia e reabilitação",Não,29,22545.0,3373.0,Feminino
2011,"Têxteis (vestuário, calçados e couro)",Sim,41,128.0,8.0,Feminino
2012,Matemática,Não,50,4.0,1.0,Feminino
2014,Engenharia e profissões correlatas sem definição precisa,Sim,29,67.0,0.0,Feminino
2013,Formação de professores de letras,Não,23,5626.0,846.0,Feminino
2015,Formação de professores de letras,Não,27,2460.0,251.0,Feminino
2010,Gestão comercial,Não,25,236.0,27.0,Feminino
2010,Gestão comercial,Não,28,35.0,10.0,Feminino
2020,Gestão comercial,Não,27,139.0,23.0,Feminino
2011,Gestão e desenvolvimento de sistemas de informação,Sim,17,502.0,63.0,Feminino
2014,Gestão e desenvolvimento de sistemas de informação,Sim,53,1348.0,257.0,Feminino
2019,Gestão e desenvolvimento de sistemas de informação,Sim,52,712.0,70.0,Feminino
2011,Engenharia química e de processos,Sim,33,1546.0,150.0,Feminino
2011,Marketing e propaganda,Não,16,74.0,15.0,Feminino
2015,Marketing e propaganda,Não,41,4569.0,915.0,Feminino
2016,Marketing e propaganda,Não,17,91.0,21.0,Feminino
2011,Serviços de transporte,Não,42,82.0,6.0,Feminino
2014,Bioquímica e biotecnologia,Sim,13,214.0,20.0,Feminino
2010,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",Não,42,114.0,0.0,Feminino
2019,Química,Sim,16,1.0,0.0,Feminino
2018,"Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária",Sim,26,24.0,3.0,Feminino
2013,Desenvolvimento de sistemas que integram software e hardware,Sim,33,84.0,4.0,Feminino
2013,Letras,Não,29,175.0,26.0,Feminino
2018,Letras,Não,23,154.0,15.0,Feminino
2014,"Produção agrícola, agropecuária e zootecnia",Não,23,1163.0,108.0,Feminino
2014,"Produção agrícola, agropecuária e zootecnia",Não,27,607.0,45.0,Feminino
2010,Música e artes cênicas,Não,29,168.0,49.0,Feminino
2016,Música e artes cênicas,Não,23,46.0,5.0,Feminino
2014,Psicologia,Não,22,1765.0,195.0,Feminino
2014,Psicologia,Não,11,1228.0,171.0,Feminino
2015,Psicologia,Não,22,1855.0,258.0,Feminino
2017,Psicologia,Não,27,2523.0,314.0,Feminino
2018,Formação de professores sem áreas específicas,Não,16,5164.0,516.0,Feminino
2019,Formação de professores sem áreas específicas,Não,32,13712.0,2979.0,Feminino
2020,Formação de professores sem áreas específicas,Não,21,18355.0,1578.0,Feminino
2010,"Moda, design de interiores e desenho industrial",Sim,13,403.0,80.0,Feminino
2018,"Moda, design de interiores e desenho industrial",Sim,27,466.0,63.0,Feminino
2011,Eletricidade e energia,Sim,53,204.0,11.0,Feminino
2016,Belas artes,Não,50,54.0,7.0,Feminino
2017,Belas artes,Não,31,425.0,36.0,Feminino
2010,Ciências sociais e políticas,Não,28,240.0,30.0,Feminino
2010,Ciências sociais e políticas,Não,22,105.0,5.0,Feminino
2020,Soluções computacionais para domínios específicos,Sim,32,17.0,0.0,Feminino
2015,"Programas interdisciplinares abrangendo ciências sociais, comunicação e informação",Não,35,682.0,53.0,Feminino
2017,Serviços de alimentação,Sim,NA,,,Feminino
2010,Produção e processos de fabricação,Sim,32,660.0,22.0,Feminino
2013,Produção e processos de fabricação,Sim,53,190.0,3.0,Feminino
2019,Contabilidade e tributação,Não,17,2204.0,333.0,Feminino
2018,Esportes e lazer,Não,43,52.0,7.0,Feminino
2010,Silvicultura,Não,53,236.0,24.0,Feminino
2015,Silvicultura,Não,15,861.0,43.0,Feminino
2011,Ciência da informação e museologia,Não,29,567.0,77.0,Feminino
2020,Arquitetura e planejamento urbano,Sim,15,1346.0,194.0,Feminino
2012,Tecnologia de diagnóstico e tratamento médico,Não,26,1225.0,183.0,Feminino
2011,Farmácia,Não,32,1377.0,323.0,Feminino
2012,Saúde e segurança no trabalho,Sim,31,459.0,284.0,Feminino
2012,Comunicação e reportagem,Não,23,1220.0,208.0,Feminino
2016,Comunicação e reportagem,Não,22,397.0,72.0,Feminino
2013,Direito,Não,23,12217.0,1358.0,Feminino
2013,Mineração e extração,Não,42,63.0,0.0,Feminino
2012,Gestão e administração,Não,14,2096.0,254.0,Feminino
2019,Gestão e administração,Não,13,11792.0,1381.0,Feminino
2013,Economia,Não,52,395.0,37.0,Feminino
2013,"Finanças, bancos e seguros",Não,11,32.0,7.0,Feminino
2015,"Finanças, bancos e seguros",Não,29,391.0,88.0,Feminino
2018,"Finanças, bancos e seguros",Não,22,25.0,0.0,Feminino
2019,"Finanças, bancos e seguros",Não,35,12664.0,3008.0,Feminino
2020,"Finanças, bancos e seguros",Não,16,55.0,6.0,Feminino
2015,Medicina,Não,32,2021.0,304.0,Feminino
2019,Engenharia civil e construção,Sim,52,3814.0,810.0,Feminino
2011,Programas interdisciplinares abrangendo educação,Não,15,50.0,0.0,Feminino
2017,Programas interdisciplinares abrangendo educação,Não,43,110.0,17.0,Feminino
2013,Serviços de beleza,Não,24,540.0,116.0,Feminino
2020,Serviços de beleza,Não,25,905.0,149.0,Feminino
2019,Materiais,Sim,43,178.0,27.0,Feminino
2012,"Produção audiovisual, de mídia e cultural",Não,23,222.0,19.0,Feminino
2014,Tecnologia de proteção ambiental,Sim,16,263.0,28.0,Feminino
2017,Tecnologia de proteção ambiental,Sim,13,1144.0,116.0,Feminino
2019,Tecnologia de proteção ambiental,Sim,13,826.0,126.0,Feminino
2020,Tecnologia de proteção ambiental,Sim,14,101.0,8.0,Feminino
2018,História e arqueologia,Não,52,102.0,17.0,Feminino
2018,Enfermagem,Não,24,4613.0,782.0,Feminino
2014,Física,Não,29,14.0,6.0,Feminino
2018,Física,Não,53,38.0,1.0,Feminino
2020,Física,Não,52,78.0,1.0,Feminino
2013,Turismo e hotelaria,Não,14,171.0,29.0,Feminino
2018,Turismo e hotelaria,Não,52,218.0,58.0,Feminino
2014,Ciências da terra,Sim,26,101.0,3.0,Feminino
2019,Ciências da terra,Sim,21,170.0,20.0,Feminino
2019,Ciências da terra,Sim,24,122.0,14.0,Feminino
2019,Ciências da terra,Sim,32,195.0,28.0,Feminino
2011,Formação de professores em áreas específicas (exceto Letras),Não,11,3350.0,470.0,Feminino
2016,Formação de professores em áreas específicas (exceto Letras),Não,25,7057.0,1029.0,Feminino
2016,Formação de professores em áreas específicas (exceto Letras),Não,35,50309.0,10177.0,Feminino
2017,Formação de professores em áreas específicas (exceto Letras),Não,33,29886.0,3872.0,Feminino
2017,Formação de professores em áreas específicas (exceto Letras),Não,32,7810.0,1417.0,Feminino
2017,Programas interdisciplinares abrangendo artes e humanidades,Não,41,57.0,8.0,Feminino
2019,"Promoção, prevenção, terapia e reabilitação",Não,51,6668.0,832.0,Feminino
2012,Eletrônica e automação,Sim,35,3262.0,443.0,Feminino
2013,Formação de professores de letras,Não,42,2349.0,350.0,Feminino
2014,Formação de professores de letras,Não,25,5052.0,458.0,Feminino
2015,Formação de professores de letras,Não,35,16774.0,3081.0,Feminino
2015,Formação de professores de letras,Não,42,2689.0,633.0,Feminino
2016,Formação de professores de letras,Não,31,8037.0,1471.0,Feminino
2011,Gestão comercial,Não,16,48.0,1.0,Feminino
2014,Gestão comercial,Não,28,64.0,0.0,Feminino
2019,Gestão comercial,Não,NA,15.0,3.0,Feminino
2010,Gestão e desenvolvimento de sistemas de informação,Sim,31,3367.0,491.0,Feminino
2015,Gestão e desenvolvimento de sistemas de informação,Sim,51,919.0,59.0,Feminino
2018,Gestão e desenvolvimento de sistemas de informação,Sim,16,48.0,8.0,Feminino
2020,Gestão e desenvolvimento de sistemas de informação,Sim,16,63.0,10.0,Feminino
2019,Medicina e terapia tradicional e complementar,Não,23,0.0,0.0,Feminino
2020,Medicina e terapia tradicional e complementar,Não,32,44.0,0.0,Feminino
2020,Medicina e terapia tradicional e complementar,Não,35,1185.0,84.0,Feminino
2019,Engenharia química e de processos,Sim,42,1351.0,178.0,Feminino
2015,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",Não,24,2142.0,238.0,Feminino
2015,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",Não,31,1608.0,141.0,Feminino
2017,Química,Sim,22,52.0,11.0,Feminino
2010,"Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária",Sim,35,201.0,39.0,Feminino
2018,Ciência da educação,Não,17,5.0,0.0,Feminino
2011,Desenvolvimento de sistemas que integram software e hardware,Sim,26,44.0,9.0,Feminino
2016,Desenvolvimento de sistemas que integram software e hardware,Sim,32,0.0,0.0,Feminino
2016,Desenvolvimento de sistemas que integram software e hardware,Sim,42,10.0,0.0,Feminino
2018,Desenvolvimento de sistemas que integram software e hardware,Sim,53,63.0,5.0,Feminino
2019,Proteção de pessoas e de propriedades,Não,53,254.0,22.0,Feminino
2010,Letras,Não,24,14.0,0.0,Feminino
2011,Letras,Não,25,25.0,0.0,Feminino
2013,Letras,Não,52,37.0,5.0,Feminino
2017,Letras,Não,23,208.0,15.0,Feminino
2020,Letras,Não,21,49.0,2.0,Feminino
2011,Música e artes cênicas,Não,53,147.0,8.0,Feminino
2014,Música e artes cênicas,Não,41,444.0,67.0,Feminino
2019,Música e artes cênicas,Não,21,2.0,0.0,Feminino
2010,Psicologia,Não,41,6433.0,865.0,Feminino
2017,"Programas interdisciplinares abrangendo negócios, administração e direito",Não,29,0.0,0.0,Feminino
2010,Formação de professores sem áreas específicas,Não,28,2996.0,278.0,Feminino
2012,Formação de professores sem áreas específicas,Não,28,4175.0,387.0,Feminino
2010,"Moda, design de interiores e desenho industrial",Sim,24,127.0,0.0,Feminino
2010,"Moda, design de interiores e desenho industrial",Sim,50,214.0,25.0,Feminino
2018,"Moda, design de interiores e desenho industrial",Sim,13,402.0,93.0,Feminino
2011,Eletricidade e energia,Sim,25,230.0,15.0,Feminino
2010,Veterinária,Não,51,536.0,43.0,Feminino
2012,Veterinária,Não,43,2728.0,310.0,Feminino
2013,Veterinária,Não,27,316.0,36.0,Feminino
2017,Belas artes,Não,41,280.0,58.0,Feminino
2020,Belas artes,Não,35,953.0,132.0,Feminino
2020,Belas artes,Não,50,81.0,5.0,Feminino
2020,Belas artes,Não,NA,0.0,0.0,Feminino
2010,Ciências sociais e políticas,Não,NA,0.0,0.0,Feminino
2011,Ciências sociais e políticas,Não,15,257.0,170.0,Feminino
2011,"Programas interdisciplinares abrangendo ciências sociais, comunicação e informação",Não,29,42.0,0.0,Feminino
2012,"Programas interdisciplinares abrangendo ciências sociais, comunicação e informação",Não,41,26.0,0.0,Feminino
2011,Serviços de alimentação,Sim,42,615.0,118.0,Feminino
2016,Serviços de alimentação,Sim,21,96.0,29.0,Feminino
2014,Pesca,Não,31,74.0,7.0,Feminino
2017,Pesca,Não,32,71.0,1.0,Feminino
2016,Silvicultura,Não,42,334.0,34.0,Feminino
2016,Silvicultura,Não,26,136.0,7.0,Feminino
2017,Silvicultura,Não,13,229.0,16.0,Feminino
2020,Silvicultura,Não,52,159.0,17.0,Feminino
2020,Silvicultura,Não,32,82.0,7.0,Feminino
2011,Ciência da informação e museologia,Não,26,266.0,29.0,Feminino
2012,Arquitetura e planejamento urbano,Sim,51,1570.0,102.0,Feminino
2012,Arquitetura e planejamento urbano,Sim,41,4597.0,510.0,Feminino
2013,Arquitetura e planejamento urbano,Sim,11,668.0,35.0,Feminino
2018,Tecnologia de diagnóstico e tratamento médico,Não,22,978.0,162.0,Feminino
2014,Farmácia,Não,42,2391.0,438.0,Feminino
2016,Farmácia,Não,14,140.0,14.0,Feminino
2018,Farmácia,Não,50,893.0,167.0,Feminino
2019,Farmácia,Não,21,3378.0,325.0,Feminino
2017,Saúde e segurança no trabalho,Sim,33,49.0,10.0,Feminino
2020,Saúde e segurança no trabalho,Sim,14,40.0,8.0,Feminino
2015,Ciências ambientais,Não,35,216.0,34.0,Feminino
2014,Mineração e extração,Não,NA,0.0,0.0,Masculino
2019,Gestão e administração,Não,NA,184.0,28.0,Masculino
2019,Gestão e administração,Não,28,3235.0,485.0,Masculino
2010,Biologia,Não,35,2587.0,429.0,Masculino
2014,Biologia,Não,24,237.0,30.0,Masculino
2010,Secretariado e trabalhos de escritório,Não,16,64.0,12.0,Masculino
2014,Religião e teologia,Não,27,34.0,2.0,Masculino
2016,Serviços de beleza,Não,28,20.0,5.0,Masculino
2017,Serviços de beleza,Não,25,10.0,1.0,Masculino
2018,Serviços de beleza,Não,NA,0.0,0.0,Masculino
2014,Engenharia mecânica e metalurgia,Sim,43,11313.0,673.0,Masculino
2015,Engenharia mecânica e metalurgia,Sim,41,9553.0,702.0,Masculino
2019,Engenharia mecânica e metalurgia,Sim,31,16614.0,2321.0,Masculino
2010,"Produção audiovisual, de mídia e cultural",Não,15,89.0,17.0,Masculino
2014,Tecnologia de proteção ambiental,Sim,33,3333.0,531.0,Masculino
2014,Enfermagem,Não,15,1126.0,64.0,Masculino
2019,Enfermagem,Não,NA,0.0,0.0,Masculino
2020,Enfermagem,Não,53,2170.0,298.0,Masculino
2012,Física,Não,51,53.0,0.0,Masculino
2015,Física,Não,21,31.0,1.0,Masculino
2017,Física,Não,33,761.0,47.0,Masculino
2019,Assistência a idosos e a deficientes,Não,27,0.0,0.0,Masculino
2018,Serviço social,Não,51,191.0,15.0,Masculino
2018,Serviço social,Não,23,993.0,149.0,Masculino
2010,Turismo e hotelaria,Não,42,255.0,58.0,Masculino
2011,Ciências da terra,Sim,31,373.0,42.0,Masculino
2012,Ciências da terra,Sim,32,198.0,30.0,Masculino
2015,Ciências da terra,Sim,28,177.0,14.0,Masculino
2014,Formação de professores em áreas específicas (exceto Letras),Não,41,16905.0,2462.0,Masculino
2014,Formação de professores em áreas específicas (exceto Letras),Não,24,6195.0,737.0,Masculino
2015,Formação de professores em áreas específicas (exceto Letras),Não,29,18439.0,1959.0,Masculino
2017,Formação de professores em áreas específicas (exceto Letras),Não,31,29897.0,4513.0,Masculino
2020,"Promoção, prevenção, terapia e reabilitação",Não,26,10231.0,927.0,Masculino
2014,Matemática,Não,NA,0.0,0.0,Masculino
2018,Matemática,Não,14,23.0,0.0,Masculino
2020,Matemática,Não,53,79.0,6.0,Masculino
2020,Formação de professores de letras,Não,28,1122.0,61.0,Masculino
2016,Ciência da computação,Sim,41,2476.0,250.0,Masculino
2010,Gestão comercial,Não,43,1176.0,195.0,Masculino
2012,Gestão comercial,Não,11,107.0,8.0,Masculino
2013,Gestão comercial,Não,13,90.0,7.0,Masculino
2018,Gestão comercial,Não,42,2541.0,302.0,Masculino
2017,Gestão e desenvolvimento de sistemas de informação,Sim,42,6626.0,799.0,Masculino
2015,Medicina e terapia tradicional e complementar,Não,52,10.0,1.0,Masculino
2018,Engenharia química e de processos,Sim,43,1705.0,172.0,Masculino
2013,Marketing e propaganda,Não,53,2175.0,345.0,Masculino
2013,Marketing e propaganda,Não,22,280.0,19.0,Masculino
2019,Marketing e propaganda,Não,32,930.0,134.0,Masculino
2012,Serviços de transporte,Não,53,331.0,52.0,Masculino
2016,Bioquímica e biotecnologia,Sim,24,55.0,11.0,Masculino
2016,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",Não,41,4.0,0.0,Masculino
2012,Química,Sim,35,4548.0,827.0,Masculino
2019,Química,Sim,14,0.0,0.0,Masculino
2012,Ciência da educação,Não,43,2.0,1.0,Masculino
2020,Ciência da educação,Não,NA,0.0,0.0,Masculino
2016,Desenvolvimento de sistemas que integram software e hardware,Sim,21,73.0,0.0,Masculino
2013,Proteção de pessoas e de propriedades,Não,35,1874.0,544.0,Masculino
2019,Proteção de pessoas e de propriedades,Não,NA,2.0,0.0,Masculino
2018,Letras,Não,15,2.0,0.0,Masculino
2020,Letras,Não,27,10.0,0.0,Masculino
2013,Serviços domésticos,Não,26,21.0,2.0,Masculino
2013,"Produção agrícola, agropecuária e zootecnia",Não,25,1180.0,119.0,Masculino
2012,Música e artes cênicas,Não,41,540.0,67.0,Masculino
2016,Música e artes cênicas,Não,43,552.0,53.0,Masculino
2015,Psicologia,Não,17,124.0,11.0,Masculino
2020,Psicologia,Não,14,55.0,1.0,Masculino
2018,"Programas interdisciplinares abrangendo negócios, administração e direito",Não,15,13.0,0.0,Masculino
2012,Formação de professores sem áreas específicas,Não,22,1624.0,263.0,Masculino
2017,Formação de professores sem áreas específicas,Não,33,3655.0,444.0,Masculino
2017,Formação de professores sem áreas específicas,Não,25,695.0,80.0,Masculino
2011,"Moda, design de interiores e desenho industrial",Sim,13,365.0,43.0,Masculino
2010,Eletricidade e energia,Sim,25,853.0,58.0,Masculino
2016,Eletricidade e energia,Sim,27,685.0,56.0,Masculino
2013,Processamento de alimentos,Sim,22,22.0,2.0,Masculino
2016,Processamento de alimentos,Sim,16,4.0,0.0,Masculino
2017,Processamento de alimentos,Sim,29,112.0,9.0,Masculino
2012,Veterinária,Não,51,560.0,64.0,Masculino
2018,Veterinária,Não,29,1513.0,93.0,Masculino
2020,Belas artes,Não,26,15.0,0.0,Masculino
2019,Ciências sociais e políticas,Não,41,1264.0,154.0,Masculino
2011,Serviços de alimentação,Sim,33,495.0,89.0,Masculino
2012,Serviços de alimentação,Sim,28,154.0,29.0,Masculino
2013,Serviços de alimentação,Sim,13,106.0,34.0,Masculino
2010,Produção e processos de fabricação,Sim,43,3826.0,255.0,Masculino
2011,Produção e processos de fabricação,Sim,53,211.0,0.0,Masculino
2013,Pesca,Não,52,12.0,8.0,Masculino
2019,Pesca,Não,16,67.0,3.0,Masculino
2019,Esportes e lazer,Não,24,41.0,1.0,Masculino
2014,Silvicultura,Não,53,163.0,14.0,Masculino
2018,Ciência da informação e museologia,Não,32,241.0,33.0,Masculino
2012,Arquitetura e planejamento urbano,Sim,16,499.0,18.0,Masculino
2018,Filosofia e ética,Não,25,88.0,9.0,Masculino
2013,Tecnologia de diagnóstico e tratamento médico,Não,NA,0.0,0.0,Masculino
2018,Tecnologia de diagnóstico e tratamento médico,Não,29,1522.0,182.0,Masculino
2018,Infraestrutura e gestão de TIC,Sim,29,1459.0,243.0,Masculino
2017,Farmácia,Não,23,1602.0,197.0,Masculino
2018,Farmácia,Não,53,1596.0,220.0,Masculino
2015,Saúde e segurança no trabalho,Sim,29,1166.0,279.0,Masculino
2019,Ciências ambientais,Não,26,95.0,11.0,Masculino
2015,"Programas interdisciplinares abrangendo agricultura, silvicultura, pesca e veterinária",Não,43,34.0,1.0,Masculino
2012,Comunicação e reportagem,Não,13,532.0,67.0,Masculino
2012,Comunicação e reportagem,Não,61,0.0,0.0,Masculino
2016,Comunicação e reportagem,Não,31,1948.0,339.0,Masculino
2010,Direito,Não,15,6318.0,711.0,Feminino
2017,Direito,Não,NA,,,Feminino
2019,Mineração e extração,Não,27,114.0,27.0,Feminino
2010,Gestão e administração,Não,17,4390.0,419.0,Feminino
2016,Gestão e administração,Não,13,13108.0,2545.0,Feminino
