ano;id;razao;setor;dr;en02;ap02;av01;av01_other;ginastica;vacinacao;nutricao;gestao;pcmso;pcmat;ppra;encerrar;av03;av04;av05_1;av05_1_comment;av05_2;av05_2_comment;av06;av08;av09_1;av09_2;av09_3;av09_4;av09_5;av09_6;av09_7;av10;av13;av14
2023;231544;VipRede Tecnologia Ltda.;Serviços;ES;Sim;De acordo;Outro;Assistente de RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;9;;Sim
2023;231545;Vipsec Tecnologia Ltda;Serviços;ES;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;9;;Sim
2023;231584;VISUAL ETIQUETAS EIRELLI EPP;Indústria;ES;Sim;De acordo;Outro;Assistente de RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Reduziu;;Aumentou;9;;Sim
2023;231680;A F Empreendimentos;Serviços;GO;Sim;De acordo;Outro;Gerente Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Sim;Não informou;Não se alterou;;;;;;Aumentou;;Aumentou;9;;Sim
2023;231651;ACC Engenharia de Medição;Serviços;GO;Sim;De acordo;Outro;Gerente Técnico;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;10;;Sim
2023;231615;Agroquima  - Mozarlândia;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;5;Contratante reclama do tratamento dos atendentes do SESI VIVA+  nos regionais. Informa que são muito mal educados.;Sim
2023;231614;Agroquima - Barra do Garças;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;5;Contratante reclama do tratamento dos atendentes do SESI VIVA+  nos regionais. Informa que são muito mal educados.;Sim
2023;231613;Agroquima - Confresa;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;5;Contratante reclama do tratamento dos atendentes do SESI VIVA+  nos regionais. Informa que são muito mal educados.;Sim
2023;231616;Agroquima - Cristalina;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;5;Contratante reclama do tratamento dos atendentes do SESI VIVA+  nos regionais. Informa que são muito mal educados.;Sim
2023;231618;Agroquima - Formosa;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;5;Contratante reclama do tratamento dos atendentes do SESI VIVA+  nos regionais. Informa que são muito mal educados.;Sim
2023;231611;Agroquima - Matriz;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;5;Contratante reclama do tratamento dos atendentes do SESI VIVA +  nos regionais. Informa que são muito mal educados.;Sim
2023;231621;Agroquima - Rio Verde;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;5;Contratante reclama do tratamento dos atendentes do SESI VIVA+  nos regionais. Informa que são muito mal educados.;Sim
2023;231617;Agroquima - Uruaçu;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;5;Contratante reclama do tratamento dos atendentes do SESI VIVA+  nos regionais. Informa que são muito mal educados.;Sim
2023;231620;Agroquima - Vianópolis;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;5;Contratante reclama do tratamento dos atendentes do SESI VIVA+  nos regionais. Informa que são muito mal educados.;Sim
2023;231619;Agroquima Porangatu;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;5;Contratante reclama do tratamento dos atendentes do SESI VIVA+  nos regionais. Informa que são muito mal educados.;Sim
2023;231597;Anhanguera Comércio e Serviço LTDA;Outro;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Sim;Palestras sobre saúde e medidas internas.;Não;;Não se alterou;;;Reduziu;;;Não se alterou;;Não se alterou;8;;Sim
2023;231670;Belcar Distribuidora;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Não;;Não;;Não se alterou;;;Não se alterou;;;Não se alterou;;Não se alterou;8;Melhorar o atendimentos no local dos exames.;Sim
2023;231676;Bell Corpus;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;;Sim
2023;231675;Bell Flora;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;;Sim
2023;231674;Bomlixo - Matriz;Serviços;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;9;;Sim
2023;231612;BTB (Canteiro São Miguel Araguaia);Construção;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Sim;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;Melhorou;;10;;Sim
2023;231630;Caneta de Balcão;Indústria;GO;Sim;De acordo;Outro;Gerente Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Sim;Não quis responder.;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;10;;Não
2023;231645;Casa Mais Planejados;Comércio;GO;Não;De acordo;;;Não;Não;Não;Não;Não;Não;Não;Sim;Média;;;;;;;;;;;;;;;;;
2023;231626;Centercom;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Reduziu;;;;;;Reduziu;;Não se alterou;10;;Sim
2023;231642;Competec Instalação e Serviços Industriais Ltda;Indústria;GO;Sim;De acordo;Supervisor Coordenador de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;10;Demora no envio de boletos para pagamentos.;Sim
2023;231638;Competec Máquinas Indústria e Comércio LTDA;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;10;Demora no envio de boletos para pagamentos.;Sim
2023;231652;Conpostes Pré-Moldados Indústria e Comércio LTDA;Construção;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Sim;Sim;Não;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;Não se alterou;;;Não se alterou;Não se alterou;;8;;Sim
2023;231624;Contelhas Pré-Moldados Indústria e Comércio EIRELI;Construção;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Sim;Sim;Não;Não;Grande;Não se alterou;Não;;Não;;Não se alterou;;;Não se alterou;;;Não se alterou;Não se alterou;;8;;Sim
2023;231628;Crystal Refrigerantes Forty;Indústria;GO;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;10;;Sim
2023;231609;Economize BR;Outro;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Sim;Palestras sobre saúde e medidas internas.;Não;;Não se alterou;;;Reduziu;;;Não se alterou;;Não se alterou;8;;Sim
2023;231667;Enel Goiás;Serviços;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Não;Não;Grande;Não se alterou;Não;;Sim;Master Saúde;Não se alterou;;;;;;Aumentou;;;10;;Sim
2023;231668;Enel Goiás;Indústria;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Não;Não;Grande;Não se alterou;Não;;Sim;Master Saúde;Não se alterou;;;;;;Aumentou;;;10;;Sim
2023;231677;Entretex;Indústria;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Sim;Cursos.;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;10;;Sim
2023;231678;Entretex;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;10;;Sim
2023;231646;Eucaflora Florestal;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;10;;Sim
2023;231664;FAEG;Outro;GO;Sim;De acordo;Outro;Gerente Ficeiro;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;Não se alterou;;;Não se alterou;;Não se alterou;7;;Sim
2023;231632;FH Azeredo;Serviços;GO;Sim;De acordo;Outro;Analista Adminstrativo;Não;Sim;Não;Não;Sim;Não;Não;Não;Micro ou Micro ou pequena;Não se alterou;Sim;Palestras de saúde e medidas internas.;Não;;Não se alterou;;;Reduziu muito;;;Reduziu;;;9;;Sim
2023;231633;Friocenter Pescados;Indústria;GO;Sim;De acordo;Outro;Analista Adminstrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Sim;Palestras de saúde e medidas internas.;Não;;Não se alterou;;;;;;Não se alterou;;;9;;Sim
2023;231660;Gabitec;Indústria;GO;Sim;De acordo;Outro;Analista Adminstrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Reduziu;;;;;;Reduziu;;Reduziu;10;;Sim
2023;231669;Geda Automóveis;Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Não;;Não;;Não se alterou;;;Não se alterou;;;Não se alterou;;Não se alterou;8;Melhorar o atendimentos no local dos exames.;Sim
2023;231639;Goiascal - Escritório Goiânia;Indústria;GO;Sim;De acordo;Supervisor Coordenador de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Sim;Master Saúde;Não se alterou;;;;;;Não se alterou;;Aumentou;10;Parabeniza o SESI pelo trabalho prestado.;Sim
2023;231640;Goiascal - Indiara;Indústria;GO;Sim;De acordo;Supervisor Coordenador de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Sim;Master Saúde;Não se alterou;;;;;;Não se alterou;;Aumentou;10;Parabeniza o SESI pelo trabalho prestado.;Sim
2023;231671;Jota CE Indústria;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;8;;Não
2023;231672;Jota PR Armários;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;8;;Não
2023;231629;Laminex Indústria & Comércio;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Sim;Aplicação de outros benefícios.;Sim;Palestras informativas;Reduziu;;;Não se alterou;;;Não se alterou;;Não se alterou;0;Contratante reclama de retornos nos programas contratados pelo SESI VIVA +.;Sim
2023;231659;Lema Embalagens Moinho dos Ventos;Indústria;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Reduziu;;;;;;Aumentou;;Aumentou;10;;Sim
2023;231673;Levfort Logística e Transportes;Serviços;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;9;;Sim
2023;231653;Metalúrgica Dobra Aço LTDA;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Reduziu;;;;;;Aumentou;;Aumentou;8;;Sim
2023;231656;Metalúrgica Só Aço;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Reduziu;;;;;;Aumentou;;Aumentou;8;;Sim
2023;231655;MW Distribuidora e Logística;Outro;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Sim;A responsável não desejou informar.;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;6;;Não
2023;231654;NPH;Outro;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Sim;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Sim;A responsável não desejou informar.;Não;;Reduziu;;Não se alterou;;;;Não se alterou;;Não se alterou;6;;Não
2023;231665;Nutriex Indústria de Cosméticos;Outro;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Aumentou;Sim;A responsável não desejou informar.;Não;;Reduziu;;;;;;Não se alterou;;;6;;Não
2023;231666;Nutriex Nutracêuticos;Outro;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Aumentou;Sim;A responsável não desejou informar.;Não;;Não se alterou;;;;;;Não se alterou;;;6;;Não
2023;231661;Ópera Fashion;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;8;;Sim
2023;231662;Ópera Fashion;Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;8;;Sim
2023;231663;Ópera Fashion (Filial 2);Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;8;;Sim
2023;231622;PERFINASA AGROPECUARIA LTDA;Agropecuária;GO;Sim;De acordo;Supervisor Coordenador de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;Não se alterou;;Aumentou;8;Contratante reclama da demora das respostas do programa do PCMSO.;Sim
2023;231623;PERFINASA LOGISTICA LTDA;Outro;GO;Sim;De acordo;Supervisor Coordenador de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;Não se alterou;;Aumentou;8;Contratante reclama da demora das respostas do programa do PCMSO.;Sim
2023;231610;PERFINASA METAIS LTDA (Matriz);Outro;GO;Sim;De acordo;Supervisor Coordenador de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;Não se alterou;;Aumentou;8;Contratante reclama da demora das respostas do programa do PCMSO.;Sim
2023;231650;Petras Marmoraria LTDA;Indústria;GO;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;10;;Não
2023;231631;Planeta Veículos LTDA;Comércio;GO;Sim;De acordo;Outro;Analista Adminstrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Grande;Não se alterou;Sim;Palestras de saúde e medidas internas.;Não;;Não se alterou;;;;;;Não se alterou;;;4;A qualidade do serviço não ficou mais a mesma depois da terceirização. Encontra várias dificuldades para com o serviço oferecido.;Não
2023;231641;Primacal;Indústria;GO;Sim;De acordo;Supervisor Coordenador de área de Saúde e Segurança do Trabalho;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Sim;Master Saúde;Não se alterou;;;;;;Não se alterou;;Aumentou;10;Parabeniza o SESI pelo trabalho prestado.;Sim
2023;231608;Rádio Anhanguera S/A - Goiânia;Outro;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Sim;Palestras sobre saúde e medidas internas.;Não;;Não se alterou;;;Reduziu;;;Não se alterou;;Não se alterou;8;;Sim
2023;231599;Rádio Araguaia LTDA - Araguaína;Outro;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Sim;Palestras sobre saúde e medidas internas.;Não;;Não se alterou;;;Reduziu;;;Não se alterou;;Não se alterou;8;;Sim
2023;231606;Rádio Executiva LTDA - Goiânia;Outro;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Sim;Palestras sobre saúde e medidas internas.;Não;;Não se alterou;;;Reduziu;;;Não se alterou;;Não se alterou;8;;Sim
2023;231607;Rádio Padre Luso LTDA - Porto Nacional;Outro;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Sim;Palestras sobre saúde e medidas internas.;Não;;Não se alterou;;;Reduziu;;;Não se alterou;;Não se alterou;8;;Sim
2023;231605;Rádio Som de Gurupi LTDA;Outro;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Sim;Palestras sobre saúde e medidas internas.;Não;;Não se alterou;;;Reduziu;;;Não se alterou;;Não se alterou;8;;Sim
2023;231643;Softprime;Outro;GO;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;10;;Sim
2023;231644;Softprime;Outro;GO;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;10;;Sim
2023;231657;Sol e Energia (Filial 1);Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;7;;Sim
2023;231658;Sol e Energia (Filial 2);Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;7;;Sim
2023;231634;Sol e Energia (Palmeiras de Goiás);Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Aumentou;Não, devido a outros fatores;;;;;Não se alterou;;;7;;Sim
2023;231635;Sol e Energia Modas (Filial 1);Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;7;;Sim
2023;231636;Sol e Energia Modas (Filial 2);Comércio;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;7;;Sim
2023;231637;Sol e Energia Modas (Matriz);Indústria;GO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;7;;Sim
2023;231598;SPC Sistema Paranaíba de Comunicações LTDA;Outro;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Sim;Palestras sobre saúde e medidas internas.;Não;;Não se alterou;;;Reduziu;;;Não se alterou;;Não se alterou;8;;Sim
2023;231601;Televisão  Riviera LTDA - Rio Verde;Outro;GO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Sim;Palestras sobre saúde e medidas internas.;Não;;Não se alterou;;;Reduziu;;;Não se alterou;;Não se alterou;8;;Sim
